2026-04-17 17:50:50,981 [WARNING] No se pudo cargar robots.txt (Cannot connect to host www.smurfitkappa.com:443 ssl:default [getaddrinfo failed]). Se asume acceso permitido.
2026-04-17 17:50:50,981 [INFO] Iniciando crawl async: https://www.smurfitkappa.com/co | concurrencia=10
2026-04-17 17:50:51,051 [WARNING] [ERROR intento 1/3] https://www.smurfitkappa.com/co: Cannot connect to host www.smurfitkappa.com:443 ssl:default [getaddrinfo failed] → reintentando en 2.0s
2026-04-17 17:50:53,821 [INFO] [OK] https://www.smurfitkappa.com/co | 4,204 chars | 3 chunks
2026-04-17 17:53:51,499 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/people/people-strategy | 2,675 chars | 2 chunks
2026-04-17 17:53:51,515 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/people/people-values | 1,358 chars | 1 chunks
2026-04-17 17:53:51,720 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/better-planet-packaging/sustainable-supply-chains | 2,046 chars | 2 chunks
2026-04-17 17:53:52,032 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability-survey | 4,815 chars | 4 chunks
2026-04-17 17:53:52,105 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/better-planet-packaging | 2,901 chars | 3 chunks
2026-04-17 17:53:52,163 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/success-stories/scania-case-study | 2,254 chars | 2 chunks
2026-04-17 17:53:52,210 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/publications | 2,152 chars | 2 chunks
2026-04-17 17:53:52,259 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/press-releases | 1,474 chars | 1 chunks
2026-04-17 17:53:52,558 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020 | 1,703 chars | 2 chunks
2026-04-17 17:53:52,652 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018 | 1,693 chars | 2 chunks
2026-04-17 17:53:53,006 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/media-resources | 1,433 chars | 1 chunks
2026-04-17 17:53:53,571 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2019 | 1,703 chars | 2 chunks
2026-04-17 17:53:54,075 [INFO] --- Progreso: 853 páginas scrapeadas | 110 en cola ---
2026-04-17 17:53:54,919 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/fashion-clothing | 4,231 chars | 4 chunks
2026-04-17 17:53:55,105 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery/case-packers--side-load | 2,659 chars | 2 chunks
2026-04-17 17:53:55,173 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery/case-packers--top-load | 2,756 chars | 2 chunks
2026-04-17 17:53:55,856 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017 | 1,545 chars | 1 chunks
2026-04-17 17:53:56,672 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog/how-shelf-ready-packaging-can-increase-sales | 7,912 chars | 7 chunks
2026-04-17 17:53:56,746 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/ecommerce-packaging | 4,014 chars | 3 chunks
2026-04-17 17:53:57,018 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/fanfold | 3,358 chars | 3 chunks
2026-04-17 17:53:57,079 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/cake-base-discs | 2,907 chars | 3 chunks
2026-04-17 17:53:57,109 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery/palletisers | 2,112 chars | 2 chunks
2026-04-17 17:53:57,132 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery/case-closers-and-sealers | 2,678 chars | 2 chunks
2026-04-17 17:53:57,361 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging-machinery/robotics | 2,724 chars | 2 chunks
2026-04-17 17:53:57,387 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/scuff-resistance-packaging | 3,553 chars | 3 chunks
2026-04-17 17:53:57,458 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/microwave-trays | 3,185 chars | 3 chunks
2026-04-17 17:53:57,564 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/corrugated-packaging | 7,567 chars | 6 chunks
2026-04-17 17:53:58,068 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/baking-trays | 2,777 chars | 2 chunks
2026-04-17 17:53:58,356 [INFO] [OK] http://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=d7d3192b-6d86-43d4-99a1-71fe995a04fb | 167 chars | 1 chunks
2026-04-17 17:53:58,392 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/multi-depth-adjustable-size-boxes | 5,207 chars | 4 chunks
2026-04-17 17:53:58,517 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/hexagon-packaging-boxes | 5,083 chars | 4 chunks
2026-04-17 17:53:58,699 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/returnable-postal-boxes | 7,780 chars | 7 chunks
2026-04-17 17:53:58,731 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/mono-material-retention-packs | 7,173 chars | 6 chunks
2026-04-17 17:53:59,240 [INFO] --- Progreso: 873 páginas scrapeadas | 128 en cola ---
2026-04-17 17:53:59,939 [INFO] [OK] http://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=10ee7c5d-507d-48e2-8ffb-aa133dde0e7c | 167 chars | 1 chunks
2026-04-17 17:54:00,135 [INFO] [OK] http://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=bee0c462-4602-4e80-8b7d-d62115da4cd4 | 167 chars | 1 chunks
2026-04-17 17:54:00,278 [INFO] [OK] http://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=ea23ac7d-fde1-40db-8794-c8ae3c5a8542 | 167 chars | 1 chunks
2026-04-17 17:54:00,408 [INFO] [OK] http://www.smurfitkappa.com/co/contact/request-a-quote?prevPageId=6a08ff4a-e04a-46c7-8ce3-94e0143396f0 | 167 chars | 1 chunks
2026-04-17 17:54:01,028 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/displays/merchandising-units-mus | 4,161 chars | 4 chunks
2026-04-17 17:54:01,125 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/fresh-produce/punnets/berry-punnets | 3,205 chars | 3 chunks
2026-04-17 17:54:01,150 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/toppsafe-pallet-top | 4,411 chars | 4 chunks
2026-04-17 17:54:01,263 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/fresh-produce/punnets/vegetable-punnets | 4,438 chars | 4 chunks
2026-04-17 17:54:01,399 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/fresh-produce/punnets/punnets-for-fruit | 4,325 chars | 4 chunks
2026-04-17 17:54:01,496 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas | 2,923 chars | 3 chunks
2026-04-17 17:54:01,524 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/pallet-pack | 3,879 chars | 3 chunks
2026-04-17 17:54:01,630 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-centres | 2,973 chars | 3 chunks
2026-04-17 17:54:01,676 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/tools | 2,468 chars | 2 chunks
2026-04-17 17:54:01,699 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/displays/totem-displays | 3,837 chars | 3 chunks
2026-04-17 17:54:02,192 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas/paper-and-board-mechanics | 1,905 chars | 2 chunks
2026-04-17 17:54:02,246 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/our-approach | 1,472 chars | 1 chunks
2026-04-17 17:54:02,331 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas/quality | 2,073 chars | 2 chunks
2026-04-17 17:54:02,476 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas/process-control | 1,614 chars | 2 chunks
2026-04-17 17:54:02,628 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas/supply-chain-technology | 1,897 chars | 2 chunks
2026-04-17 17:54:02,750 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/success-stories | 17,767 chars | 14 chunks
2026-04-17 17:54:03,244 [INFO] --- Progreso: 893 páginas scrapeadas | 218 en cola ---
2026-04-17 17:54:03,928 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/tools/volum3tric | 1,429 chars | 1 chunks
2026-04-17 17:54:04,129 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/tools/packexpert | 1,489 chars | 1 chunks
2026-04-17 17:54:04,368 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas/food-safety | 1,936 chars | 2 chunks
2026-04-17 17:54:04,457 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas/print-expertise | 2,238 chars | 2 chunks
2026-04-17 17:54:04,692 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/r-and-d-areas/consumer-research | 1,755 chars | 2 chunks
2026-04-17 17:54:04,729 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/tools/innobook | 1,736 chars | 2 chunks
2026-04-17 17:54:04,740 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/tools/shelf-viewer | 1,622 chars | 2 chunks
2026-04-17 17:54:04,772 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/tools/paper-to-box | 1,553 chars | 2 chunks
2026-04-17 17:54:04,797 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/our-approach/awards | 2,182 chars | 2 chunks
2026-04-17 17:54:04,817 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/sacos/servicio-total | 2,112 chars | 2 chunks
2026-04-17 17:54:05,230 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/sacos/innovacion | 1,793 chars | 2 chunks
2026-04-17 17:54:05,580 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/sacos/certificaciones | 1,324 chars | 1 chunks
2026-04-17 17:54:05,640 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2022/smurfit-kappa-receives-sbti-approval-for-carbon-reduction-targets | 2,882 chars | 3 chunks
2026-04-17 17:54:05,721 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/planet/water/case-study-water | 3,151 chars | 3 chunks
2026-04-17 17:54:06,132 [INFO] [OK] http://www.smurfitkappa.com/co/people/talent-development | 5,046 chars | 4 chunks
2026-04-17 17:54:06,261 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/impactful-business/sustainable-sourcing/for-suppliers | 1,969 chars | 2 chunks
2026-04-17 17:54:06,386 [INFO] [OK] http://www.smurfitkappa.com/co/people/inclusion-diversity-and-equality | 3,643 chars | 3 chunks
2026-04-17 17:54:06,432 [INFO] [OK] http://www.smurfitkappa.com/co/people/employee-engagement | 1,907 chars | 2 chunks
2026-04-17 17:54:06,490 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/sacos/sostenibilidad | 2,955 chars | 3 chunks
2026-04-17 17:54:06,500 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/people/smurfit-westrock-foundation | 2,248 chars | 2 chunks
2026-04-17 17:54:07,009 [INFO] --- Progreso: 913 páginas scrapeadas | 213 en cola ---
2026-04-17 17:54:08,226 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/success-stories/agropaper | 2,502 chars | 2 chunks
2026-04-17 17:54:08,287 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/blog | 1,309 chars | 1 chunks
2026-04-17 17:54:08,346 [INFO] [OK] http://www.smurfitkappa.com/co/sustainability/survey | 6,085 chars | 5 chunks
2026-04-17 17:54:08,420 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/fresh-produce/punnets | 2,242 chars | 2 chunks
2026-04-17 17:54:08,505 [INFO] [OK] http://www.smurfitkappa.com/co/innovation/success-stories/nor-grip-case-study | 1,289 chars | 1 chunks
2026-04-17 17:54:08,548 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/exposicion-fotografica-skcolombia | 1,406 chars | 1 chunks
2026-04-17 17:54:08,683 [INFO] [OK] http://www.smurfitkappa.com/co/sectors/beverages/multipack-can-packaging | 2,182 chars | 2 chunks
2026-04-17 17:54:08,758 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/paper-and-board/banabag | 3,041 chars | 3 chunks
2026-04-17 17:54:08,803 [INFO] [OK] http://www.smurfitkappa.com/co/products-and-services/packaging/thermobox | 4,024 chars | 3 chunks
2026-04-17 17:54:08,828 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026 | 1,370 chars | 1 chunks
2026-04-17 17:54:09,462 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2023 | 1,795 chars | 2 chunks
2026-04-17 17:54:09,677 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2024 | 1,655 chars | 2 chunks
2026-04-17 17:54:09,697 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2022 | 1,836 chars | 2 chunks
2026-04-17 17:54:11,506 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/smurfit-westrock-named-worldwide-partner-of-the-ryder-cup-in-events-return-to-ireland | 4,504 chars | 4 chunks
2026-04-17 17:54:11,558 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2021 | 1,646 chars | 2 chunks
2026-04-17 17:54:11,647 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2025 | 1,552 chars | 1 chunks
2026-04-17 17:54:11,894 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/el-boletin-circular-marzo-2026 | 7,215 chars | 6 chunks
2026-04-17 17:54:11,922 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/suenos-sobre-ruedas-graduacion-jovenes-yumbo | 3,162 chars | 3 chunks
2026-04-17 17:54:11,940 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/smurfit-westrock-merco-esg-2025-ranking | 2,598 chars | 2 chunks
2026-04-17 17:54:11,958 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/smurfit-westrock-reconocimiento-grupo-boticario-desempeno-esg | 3,390 chars | 3 chunks
2026-04-17 17:54:12,487 [INFO] --- Progreso: 933 páginas scrapeadas | 273 en cola ---
2026-04-17 17:54:13,235 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/smurfit-kappa-recibe-reconocimiento-por-su-gestion-ambiental | 2,399 chars | 2 chunks
2026-04-17 17:54:13,251 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/premio-civico-yumbo | 3,802 chars | 3 chunks
2026-04-17 17:54:13,329 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/smurfit-kappa-and-khs-join-forces-to-roll-out-sustainable-topclip-solution | 3,582 chars | 3 chunks
2026-04-17 17:54:13,354 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/tendencias-empaque-2026-colombia-america-latina | 4,806 chars | 4 chunks
2026-04-17 17:54:14,326 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/boletin-circular-febrero | 4,691 chars | 4 chunks
2026-04-17 17:54:14,480 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/adquisicion-planta-ecuador-de-sw | 2,148 chars | 2 chunks
2026-04-17 17:54:14,519 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/smurfit-kappas-strength-in-innovative-design-leads-to-award-success-in-brazil | 2,921 chars | 3 chunks
2026-04-17 17:54:14,560 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/stay-connected | 702 chars | 1 chunks
2026-04-17 17:54:14,601 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/fortune-names-smurfit-westrock-as-one-of-the-worlds-most-admired-companies | 2,108 chars | 2 chunks
2026-04-17 17:54:14,679 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2026/boletin-circular-enero-2026 | 4,861 chars | 4 chunks
2026-04-17 17:54:14,719 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/smurfit-kappa-raises-climate-change-ambition-by-targeting-at-least-net-zero-emissions-by-2050 | 2,419 chars | 2 chunks
2026-04-17 17:54:14,734 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/smurfit-kappa-recibe-reconocimiento-crecer-2020 | 2,362 chars | 2 chunks
2026-04-17 17:54:15,492 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/smurfit-kappa-apoya-la-reapertura-del-museo-la-tertulia-de-cali | 3,943 chars | 3 chunks
2026-04-17 17:54:15,514 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/consumer-demand-for-bag-in-box-wine-surges-during-pandemic | 3,058 chars | 3 chunks
2026-04-17 17:54:15,735 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-listed-on-ethibel-sustainability-index-for-5th-consecutive-year | 1,703 chars | 2 chunks
2026-04-17 17:54:16,414 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/sk-avanza-en-el-desarrollo-de-soluciones-de-empaque-sostenibles-de-rosas-colombianas | 3,290 chars | 3 chunks
2026-04-17 17:54:16,695 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/la-fundacion-smurfit-kappa-colombia-crea-alianzas-que-materializan-suenos | 2,858 chars | 3 chunks
2026-04-17 17:54:16,752 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/informacion-de-interes-webinar-ecommerce | 3,139 chars | 3 chunks
2026-04-17 17:54:16,835 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappas-toppsafe-adds-a-new-sustainability-dimension-to-the-supply-chain | 2,274 chars | 2 chunks
2026-04-17 17:54:16,851 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2020/consumers-making-a-fashion-statement-when-it-comes-to-sustainability | 6,204 chars | 5 chunks
2026-04-17 17:54:17,369 [INFO] --- Progreso: 953 páginas scrapeadas | 262 en cola ---
2026-04-17 17:54:18,158 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-launches-new-everyone-inclusion-and-diversity-programme | 2,568 chars | 2 chunks
2026-04-17 17:54:18,344 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-continues-to-build-on-sustainability-achievements-with-new-set-of-goals | 3,079 chars | 3 chunks
2026-04-17 17:54:18,375 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-celebrates-european-paper-bag-day | 2,075 chars | 2 chunks
2026-04-17 17:54:18,410 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-named-european-supplier-of-the-year-by-3m | 2,177 chars | 2 chunks
2026-04-17 17:54:19,048 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-showcases-new-shelf-facer-technology-at-successful-shopper-marketing-event | 2,571 chars | 2 chunks
2026-04-17 17:54:19,113 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/wwf-partnership-colombia | 2,012 chars | 2 chunks
2026-04-17 17:54:19,335 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-to-acquire-the-largest-integrated-packaging-business-in-serbia | 3,087 chars | 3 chunks
2026-04-17 17:54:19,379 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-celebrates-40-years-of-powering-pitea | 2,205 chars | 2 chunks
2026-04-17 17:54:19,396 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/smurfit-kappa-receives-top-listing-for-global-csr-activity-for-fifth-consecutive-year | 2,056 chars | 2 chunks
2026-04-17 17:54:19,431 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2018/better-planet-packaging | 1,397 chars | 1 chunks
2026-04-17 17:54:19,507 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappa-opens-new-bag-in-box-experience-centre-in-france | 1,676 chars | 2 chunks
2026-04-17 17:54:19,542 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappa-leads-the-way-in-sustainability-with-new-water-milestone | 2,463 chars | 2 chunks
2026-04-17 17:54:20,195 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappa-inspires-creativity-at-dutch-design-week | 2,352 chars | 2 chunks
2026-04-17 17:54:20,280 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappas-circular-business-model-showcased-at-biobase-conference | 2,356 chars | 2 chunks
2026-04-17 17:54:20,497 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappa-and-artez-get-creative-for-dutch-design-week | 2,975 chars | 3 chunks
2026-04-17 17:54:20,512 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappa-takes-another-step-forward-in-driving-down-emissions | 2,840 chars | 2 chunks
2026-04-17 17:54:20,629 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappas-performance-packaging-technology-sets-new-industry-standard | 2,477 chars | 2 chunks
2026-04-17 17:54:20,645 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappa-invests-62m-in-advanced-and-sustainable-technology-in-the-los-reyes-paper-mill-mexico | 1,663 chars | 2 chunks
2026-04-17 17:54:21,208 [INFO] [OK] http://www.smurfitkappa.com/co/newsroom/2017/smurfit-kappa-once-again-tastes-the-flavour-of-success-with-award-winning-displays | 2,477 chars | 2 chunks
